,title,date,news_url,image_url,category,contetns
29, 매타버스 탄 李… “NASA 같은 우주전략본부로 통합해야”,1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=081&aid=0003229876,https://search.naver.com/search.naver?where=image&sm=tab_jum&query=naver#,100,"이재명 더불어민주당 대선 후보가 ‘이재명의 매타버스(매주 타는 민생 버스)’ 전국 순회 대장정에 나선 뒤 첫 지방 일정으로 2박3일간의 부산·울산·경남(PK) 일정을 마무리했다. 순회 사흘째인 14일엔 거제도 대우조선소의 노조·경영진과 타운홀 미팅을 갖고 갈등 해결사 이미지를 강조했다. 이 후보는 이날 경남 사천시 한국항공우주산업(KAI)을 방문해 “항공우주 분야에 관한 국가적 차원의 통합적 지원이 필요하다”며 “각 부처에 분산돼 있는 것을 묶어서 미국 항공우주국(NASA) 같은 형태의 우주전략본부로 대통령 직할 기구를 만들어 통합할 필요가 있다”고 밝혔다. KAI 직원이 ‘문재인 정부의 대선 공약인 (노동자의 경영 참여를 위한) 노동이사제가 이행되지 못한 채 임기가 끝나 간다’고 묻자 “해야 한다고 생각한다”고 답했다. 이 후보는 “공공 분야로, 준공공기관으로 확대하고 나중에는 민간 영역으로 노동이사제를 도입해야 한다”며 “경기도 산하기관은 다 해 놓았다. 어려운 일도 아니잖으냐. 이사 자격을 부여하고 의사결정 과정에 참여하는 것이 뭐가 문제냐”고 말했다. 이 후보는 PK를 시작으로 앞으로 8주간 주말을 이용해 전국 8개 권역을 돌며 지역 민심을 듣는다. 매타버스로 이름을 붙인 만큼 최대한 현장 밀착형 행보를 진행해 민심의 선택을 받겠다는 생각이다. 앞서 이 후보는 지난 12일 울산에서 ‘청년이 묻고 이재명이 답한다’는 대담을 시작으로 13일에는 부산 지역 스타트업·소셜벤처인 간담회, 청년들과 국민반상회를 가졌다. 민주당은 매타버스 다음 일정으로 충청권을 유력하게 검토 중이다. 한편 민주당은 선거대책위원회 4차 인선에서 국가인재위원회 위원장에 5선의 원혜영 전 의원을 선임했다. 원 전 의원은 민주당 원내대표와 민주통합당 대표 등을 지낸 원로 인사다. 노무현 전 대통령과는 막역한 사이였고, 합리적 온건파로 분류된다. 선대위 관계자는 통화에서 “원 전 의원과 이 후보는 오래 알고 지내며 조언을 받던 사이”라며 “인재 영입을 통해 이재명 후보의 특징을 살릴 수 있는 선대위를 만들려고 한다”고 말했다. "
30,"뿅망치 맞은 이재명...""與, 페미정책 멈춰라"" 글 공유한 까닭",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003150732,https://imgnews.pstatic.net/image/origin/025/2021/11/15/3150732.jpg?type=ofullfill106_72,100,"지난 12일부터 부산·울산·경남에서 ‘매타버스(매주 타는 민생버스)’ 투어를 벌이고 있는 이재명 더불어민주당 대선 후보가 청년 세대 집중 공략에 나섰다. 이 후보는 자신의 지지율 취약층으로 꼽히는 2030 세대를 매일 만나며 접촉면을 넓히고 있다. 14일 오후엔 경남 사천에 있는 한국항공우주산업(KAI)에서 일하는 연구원을 버스 안으로 불러서 ‘MㅏZㅏ요(마자요)’ 토크쇼를 진행했다. 연구원 3명이 우주·항공 관련 퀴즈를 내고 이 후보가 틀리면 뿅망치로 때릴 기회를 주는 방식으로 게임을 하면서 대화가 이어졌다. 이 후보는 문제를 연달아 맞추고 부연 설명까지 해 연구원들을 놀라게 했다. ‘600톤(t)짜리 비행기가 하늘을 날 수 있는 이유’를 묻자 이 후보가 “사람이 물에서 헤엄치면 뜨는 것처럼 공기에서도 빠르게 이동하면 양력이 생긴다”고 답했다. 하지만 ‘인공위성이 이동하는 속도’를 묻는 문제에선 답을 맞추지 못했다. 이 후보가 머리를 대자 옆에 앉아있던 연구원은 그의 왼팔을 때렸다. 그 뒤 이 후보는 연구원에게 “보이저호의 속도는 어떻게 되냐”고 역으로 질문을 던졌고 연구원이 대답을 못 하자 이 후보는 복수의 뿅망치를 휘둘렀다. 이 후보는 지난 5일 대구에서 20대 청년 백명수씨를 만나 “청년 문제는 공정성 회복으로 해결할 수 있다”고 말한 것을 비롯, 기회가 될 때마다 ‘공정성 회복’을 해법으로 제시했다. 14일 한국항공우주산업을 방문해 간담회를 한 뒤 이 후보는 기자들과 만나 “지방에 사는 청년들은 구직 활동, 문화생활 등에서 기회를 갖기 어려워서 소외감을 느낀다”며 “국토 균형 발전으로 공정한 기회 갖도록 많은 관심을 기울여야 한다”고 말했다. 같은 날 페이스북에선 이 후보는 “내년부터 경기도 내 모든 사립학교는 1차 필기시험부터 수업시연, 면접까지 채용의 전 과정을 교육청에 위탁하기로 했다”며 “채용의 공정성이 확보될수록 우수한 청년들이 사립학교 교원이 되기 위해 모여들 것이다. 이재명 정부는 두려움 없이 우리 사회 공정의 가치를 바로 세워나가겠다”고 말했다. 이 후보가 집중하는 또 다른 청년 문제는 ‘남녀 갈등’이다. 지난 8일과 10일 이 후보는 20대 남성이 온라인 커뮤니티에 작성한 글을 중앙선대위 회의 자리와 자신의 SNS에서 공유했다. 모두 “민주당이 페미니즘 관련 정책을 멈춰야 한다”는 취지의 글이었다. 이에 대해 여성을 중심으로 비판 여론이 커지자 이 후보는 “‘청년의 목소리를 들어주는 정치인이 단 한 명도 없는 거 같다’는 절규를 전하고 싶어서 공유한 것”이라고 말했다. 이 후보 측 관계자는 “주변 참모와 여성 의원들이 이 후보에게 이런 글을 공유하지 말라고 했지만 이 후보가 결단해서 한 것”이라며 “이 후보는 남녀 갈등 문제도 회피하지 않고 터놓고 대화하면 풀릴 수 있다고 보기 때문”이라고 말했다. 실제로 이 후보는 13일 부산에서 지역 청년 4명과 ‘국민 반상회’를 하는 자리에서 남녀 갈등에 대한 자신의 접근법을 보여줬다. 이 후보는 이 문제를 직접 화두로 꺼내면서 “대화가 부족해서 도식화된 고정 관념이 생긴 것”이라고 말했다. 그는 “20대 남성들이 성별할당제 때문에 피해 봤다며 폐지를 주장하지만 실제로는 남성이 혜택을 보고 있다”며 “공무원 시험이나 교원 임용의 경우 항상 여성의 성적이 더 높아서 남성을 30%까지 채우기 위해 조정을 하고 있다”고 말했다. 이어 “일종의 신화가 만들어진 것인데 서로 마주 보고 논쟁하면 풀릴 수 있는 문제”라고 말했다. 청년 문제에 대한 이런 이 후보의 접근은 문재인 정부와 기존 민주당의 접근 방식과 차별화하기 위한 포석이란 설명이 나온다. 신율 명지대 정치외교학과 교수는 “일자리 문제와 페미니즘 정책 등에 민감하게 반응한 청년들을 상대로 기존 당정의 입장과 차별화 하는 모습을 보여주려는 것”이라며 “하지만 마냥 차별점만을 강조하기엔 이 후보는 민주당 내 지지 기반이 불안정하기 때문에 위태로운 줄타기를 하는 셈”이라고 말했다. 대선 공약을 개발 중인 민주당 선대위도 청년층 공약 대해 다소 혼란스런 입장을 드러내고 있다. 14일엔 20대 근로소득자와 사업소득자의 소득세를 면제하는 정책을 두고서 선대위 내부에서 상반된 입장이 나왔다. 민주당 선대위 청년공동본부장인 장경태 의원은 “20대에게 소득을 쌓을 수 있는 사다리를 만들어 주기 위한 것”이라며 “현재 중소기업에 다니는 청년들이 받는 과세특례제도를 특수고용노동자, 일용직 청년들에게 확대하는 취지”라고 말했다. 하지만 민주당 선대위 공보단은 “선대위에서 논의되거나 검토된 바 없는 내용”이라는 공지를 전파했다. 이재명 후보와 민주당이 청년 문제에 접근하는 방식이 구조적인 해결책 보다는 대증요법에 그친다는 지적도 나온다. 손희정 경희대 비교문화연구소 연구교수는 “‘반(反)페미니즘’ 글을 올려놓고 ‘절규를 듣기 위한 것’이라고 합리화하는 것은 무책임을 넘어 잘못된 정치”라며 “책임 있는 정치인이라면 청년들이 놓인 사회적인 조건을 어떻게 개선할지 대안을 내놓아야 한다”고 말했다. "
31,"[단독]尹선대위, 김종인 총괄·김병준 상임선대위원장 유력",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003150727,https://imgnews.pstatic.net/image/origin/025/2021/11/15/3150727.jpg?type=ofullfill106_72,100,"윤석열 국민의힘 대선 후보를 뒷받침할 당 선거대책위원회 인선 작업이 속도를 내고 있다. 윤 후보 측은 당 대표 격인 비상대책위원장을 지낸 김종인 전 비대위원장과 김병준 국민대 명예교수를 각각 총괄선대위원장과 상임선대위원장으로 임명하는 방안을 유력하게 검토 중이다. 두 사람을 전면에 내세우되, 선대위 실무를 책임질 총괄선대본부장 자리는 사라질 가능성이 크다. 14일 국민의힘 관계자에 따르면 윤 후보 측은 중앙선대위의 정점인 총괄선대위원장에 김 전 위원장을 임명할 계획이다. 별개로 김 교수의 상임선대위원장 임명도 유력하게 검토 중이다. 윤 후보가 ‘총괄 김종인-상임 김병준’ 체제를 승인하면 선대위는 총괄선대위원장을 정점으로 상임선대위원장-공동선대위원장 등 3단계 선대위원장단 구조를 갖출 가능성이 크다. 국민의힘 관계자는 “김 전 위원장이 대선 지휘를 총괄하고, 김 교수는 시대정신을 담은 화두를 던지는 식으로 역할을 분담할 것으로 보인다”고 설명했다. 당 경선 기간에 수시로 만나 숙의하는 등 윤 후보와 김 전 위원장의 밀접한 관계는 익히 알려져 있다. 그 못잖게 윤 후보와 김 교수의 사이도 각별하다고 한다. 두 사람은 윤 후보의 정치 입문 이후인 지난 7월 19일 첫 인연을 맺었다. 당시 윤 후보가 김 교수의 자택을 찾았는데, 첫 만남에서 6시간가량 대화를 나누며 와인을 여러 병 나눠마셨다고 한다. 윤 후보는 당 대선 후보로 선출된 지 이틀 만인 지난 7일에도 김 교수를 따로 만나 만찬을 했다. 윤 후보 측 관계자는 “경선 기간에도 별도로 만난 두 사람은 새벽까지 함께 통음하는 사이”라며 “보스 기질의 윤 후보와 온화한 리더십을 가진 김 교수의 궁합이 잘 맞는 것 같다”고 전했다. 다만, 김 전 위원장이 김 교수를 불편해할 수 있다는 점은 변수다. 김 교수가 올해 초 ‘김종인 비대위 체제’의 혁신 노선을 비판하며 김 전 위원장을 “지나가는 사람”이라고 칭하는 등 두 사람의 관계는 껄끄러운 편이다. 위원장급 외의 선대위 조직 구성도 마무리 단계다. 윤 후보 측은 “조직도 초안의 60~70%는 완성된 상태로, 핵심 뼈대는 만들어놨다”며 “실무 그룹을 어떻게 배치하느냐를 두고 논의를 거듭하고 있다”고 말했다. 윤 후보 캠프에 따르면 선대위의 ‘야전 사령탑’ 격인 총괄선대본부장 자리는 사라질 가능성이 크다. 윤 후보 측은 “총괄선대본부장을 없애는 대신 총괄선대위원장 산하에 정책ㆍ조직ㆍ직능ㆍ홍보 등 5~6개 분야별 본부를 배치하고, 중진급 인사에게 본부장을 맡기는 방안이 유력하다”며 “타 캠프 출신을 비롯해 당내 인사를 두루 중용하기 위한 방안”이라고 설명했다. 이밖에 국민통합위원회ㆍ미래비전위원회 등 후보 직속 위원회도 여러 개 설치된다. 선대위 주요 보직에 대한 1차 인선은 오는 주말 발표할 가능성이 크다. 대선 과정에서 ‘당 살림살이’를 책임질 한기호 사무총장의 교체 여부도 관심거리다. 사무총장은 수백억 원에 달하는 대선 자금을 집행하고, 당의 조직 관리 등을 책임지는 자리다. 윤 후보 측은 사무총장 교체를, 이준석 국민의힘 대표는 현 체제 유지를 원하고 있다. 이와 관련해 국민의힘 관계자는 “윤 후보 측의 한 중진 의원이 지난 토요일에 한 사무총장을 따로 만나 사무총장 교체 관련 이야기를 전한 것으로 안다”고 말했다. 한 사무총장은 최근 이 대표를 만나 “사무총장 자리를 나 때문에 고민하지 말라”는 취지로 말했다고 한다. 앞서 17대 대선 후보였던 이명박 전 대통령은 이방호 의원을, 19대 대선 후보였던 홍준표 의원은 이철우 의원을 후보 확정 직후 각각 사무총장에 새로 임명했다. 박근혜 전 대통령이 후보였던 18대 대선 당시 때는 사무총장을 교체하지 않았다. 당시 서병수 사무총장은 친박근혜계 인사였다. "
32,"진중권 “이재명 폭력 소문, 자상 이미지 가식연출 때문”",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=005&aid=0001484263,https://imgnews.pstatic.net/image/origin/005/2021/11/15/1484263.jpg?type=ofullfill106_72,100,"진중권 전 동양대 교수가 이재명 더불어민주당 대선후보가 아내 김혜경씨의 낙상 사고로 일정을 취소한 것과 관련 “아내의 사고마저 ‘자상한 남편’ 이미지 홍보할 기회로 활용하려 드니 가식적”이라고 비판했다. 진 전 교수는 14일 페이스북을 통해 “‘아내를 때렸다’는 소문도 실은 공식일정 취하하며 ‘대통령 후보이기 이전에 남편이다’ 어쩌구 하며 자기한테 어울리지 않는 이미지를 내세운 것이 단초였다”며 이같이 말했다. 그는 “이재명 캠프 홍보의 문제는 모두 인위적으로 느껴진다는 것”이라며 “강조하고 싶은 후보의 이미지를 평소 모습에서 자연스럽게 노출하는 방식이 아니라, 그때그때 정치적 필요에 맞추어 억지로 연출한다는 느낌이다. 그러다 보니 이미지 조작으로 후보의 본모습을 감추려 한다는 인상을 주게 된다”고 지적했다. 이어 “그냥 피곤한 모습으로 공식석상에 나와 ‘새벽에 아내가 응급실에 실려가는 바람에 잠을 못 잤다’ 하면 됐을 일”이라며 “가식으로 뭘 감추려 하는 걸까 생각하다 보니 상상력이 가정폭력의 가능성으로까지 비약한 것”이라고 짚었다. 그러면서 “가정폭력 소문이 급속히 확산된 것은 ‘이재명이라면 능히 그럴 수 있겠다’는, 이미 대중의 의식에 깊이 뿌리 박힌 폭력적 인상 때문”이라며 “그것(폭력적인 인상)을 불식시키려고 그러는 모양인데, 이런 식의 인위적인 이미지 연출 전략은 눈 뜨고 봐주기 심히 민망할 뿐 아니라 외려 후보에게 ‘어떻게 진실한 구석이라곤 하나도 없냐’라는 가식적인 사람이라는 부정적 이미지만 주게 된다”고 주장했다. 또 “홍보는 잔기술이 아니라 진정성으로 해야 한다”며 “안 그러면 역효과만 낼 뿐”이라고 덧붙였다. 진 전 교수는 이 후보가 전날 일정 중 김씨와 깜짝 전화 연결을 했다는 기사를 공유하고 “신파. 또 뭉클, 울컥이냐?”라고 비꼬아 말하기도 했다. 앞서 이 후보는 지난 13일 경남 거제 옥계해수욕장 오토캠핑장에서 열린 예비부부와 함께하는 ‘명심캠프’에서 부인 김씨와 전화 연결을 했다. 당시 두 사람은 김씨의 낙상사고와 관련한 가정폭력 소문에 대해 직접 언급했다. 이 후보는 “제가 때려서 그렇다는 소문이 있던데 어처구니가 없다”고 했다. 김씨는 “비밀을 하나 알려드리겠다. 제가 잠시 기절을 했는데 눈을 딱 뜨는 순간 남편이 ‘이 사람아’ 하면서 울고 있었다”며 “상상이 안 가시죠. 그래서 사실 좀 되게 뭉클했다”고 말했다. 이 후보는 지난 9일 아내 김씨가 낙상사고로 병원에 입원하면서 당일 예정됐던 모든 일정을 취소했다. 이에 김씨의 입원 이유가 이 후보의 가정폭력 때문이라는 유언비어가 퍼졌고, 이 후보 측은 소방서와 병원 측으로부터 제공받은 자료와 구급차 CCTV 화면 등을 공개하며 의혹을 일축했다. "
33,"문대통령, 오늘 尹에 축하난…국민의힘 후보 선출 열흘만",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=001&aid=0012792319,https://imgnews.pstatic.net/image/origin/001/2021/11/15/12792319.jpg?type=ofullfill106_72,100,"(서울=연합뉴스) 박경준 기자 = 문재인 대통령은 15일 이철희 청와대 정무수석을 통해 국민의힘 윤석열 대선후보에게 후보 선출을 축하하는 뜻을 담은 난을 보낸다. 이 수석은 이날 오후 윤 후보를 예방해 문 대통령의 축하난을 전달한다. 아울러 대선후보로 선출된 것을 축하하는 간단한 메시지도 전할 것으로 보인다. 이 수석은 애초 지난 8일 윤 후보를 예방해 문 대통령의 축하 메시지를 전하려다가 예방 직전에 이를 취소한 것으로 알려졌다. 양측 실무자가 협의해 8일로 예방 일정을 조율했으나, 윤 후보 측이 당일 일정이 많았던 탓에 연기를 요청한 데 따른 것이다. 이 수석은 이날 윤 후보를 예방한 뒤 국민의당 안철수 대선후보와 제3지대 대권 주자인 김동연 전 경제부총리도 예방해 문 대통령의 축하난을 전달한다. "
34,"이재명, 'E-스포츠 발전 의원모임' 창립총회 참석",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=001&aid=0012792317,https://imgnews.pstatic.net/image/origin/001/2021/11/15/12792317.jpg?type=ofullfill106_72,100,(서울=연합뉴스) 고상민 기자 = 더불어민주당 이재명 대선후보는 15일 오전 국회 의원회관에서 열리는 'E-스포츠 발전을 위한 국회의원 모임' 창립총회에 참석한다. 이 후보는 인사말을 통해 E-스포츠가 미래 성장동력 문화산업으로서 갖는 중요성을 강조하고 인프라 구축 등 정책 지원 구상을 밝힐 예정이다. 이 후보는 지난 12일부터 전날까지 2박 3일간 부산·울산·경남 지역을 돌며 청년들과 밀착 소통하는 일정을 소화했다. 오후에는 서울 종로구 정부서울청사 앞에서 열리는 지역화폐·골목상권살리기 운동본부의 농성 현장을 찾을 예정이다. 
35,"文대통령, 오늘 윤석열에 '축하 난'…면담 성사 여부 주목",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=003&aid=0010831601,https://imgnews.pstatic.net/image/origin/003/2021/11/15/10831601.jpg?type=ofullfill106_72,100,"[서울=뉴시스]김태규 기자 = 문재인 대통령이 15일 윤석열 국민의힘 대선 후보에게 후보 선출 축하의 의미를 담은 난(蘭)을 전달한다. 지난 5일 윤 후보가 국민의힘 대선 후보 선출된 지 열흘 만이다. 이철희 청와대 정무수석은 이날 오후 2시 윤 후보를 예방해 문 대통령의 축하 난'을 전달할 예정이다. 이 수석은 이 자리에서 대선 후보 선출을 축하하는 문 대통령의 메시지도 함께 전할 것으로 예상된다. 당초 이 수석은 지난 8일 윤 후보를 예방해 문 대통령의 축하 메시지를 전달하려 했지만, 예방 직전 무산된 바 있다. 일정 조율 과정에서 윤 후보 측이 당일 계획된 일정이 많다며 재조정을 요청, 일주일 연기됐다. 이날 오후 3시엔 가칭 '새로운 물결'을 창당한 김동연 대선 후보(전 경제부총리)를, 오후 4시엔 안철수 국민의당 대선 후보를 각각 예방해 문 대통령의 축하 난을 전달한다. 이 수석은 이튿날인 오는 16일 오후 4시 심상정 정의당 대선 후보를 예방해 축하 난을 전달하는 것을 끝으로 야권 대선 후보 예방 일정을 마무리 할 예정이다. 이 수석과 윤 후보의 예방 자리에서는 문 대통령과 윤 후보 간 청와대 면담 일정이 성사될 수 있을지 주목된다. 청와대는 윤 후보 측으로부터 공식적인 면담 요청이 들어오면 검토하겠다는 조건부 수용에 기반한 미온적 태도를 유지하고 있다. 윤 후보 역시 문 대통령과의 단독 면담 요청에 적극적이 않아 양측 간 접점이 마련될 수 있을지 관심이다. 김영삼 전 대통령은 1997년 10월 당시 여야 대선후보들과의 개별 회동을 추진하는 과정에서 야권 후보들(김대중·조순·이인제·김종필)과 각각 단독 회담을 가진 바 있다. 당시 이회창 여당 후보가 김 전 대통령과의 차별화 시도 속에 탈당을 요구하자, 김 전 대통령은 야권 후보와만 만났었다. 이번에는 문재인정부 검찰총장 출신인 윤 후보가 정치적 대척점에 서서 정권교체를 주장하고 있다는 '불편한 관계'가 깔려 있는 데다, 문 대통령과 윤 후보 모두 면담으로 얻을 정치적 이익이 적다는 점에서 성사될 가능성은 낮다는 게 대체적인 분위기다． "
36, [오늘의 주요일정]정치(11월15일 월요일),1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=003&aid=0010831600,https://search.naver.com/search.naver?where=image&sm=tab_jum&query=naver#,100,"◇더불어민주당【대표】09:30 중앙선거대책위원회의(국회 본청 당대표회의실) 11:00 2021년 지방정부 우수정책·지방의회 우수조례 경진대회 시상식(국회 본청 당대표회의실) 14:00 제4차 여성지방의원협의회 전국대표단회의(국회 의원회관 306호, 정책위회의실) 15:00 사회복지특별위원회 발대식(국회 본청 원내대표회의실) 【원내대표】09:30 중앙선거대책위원회의(국회 본청 당대표회의실) 15:00 사회복지특별위원회 발대식(국회 본청 원내대표회의실) ◇국민의힘【대표】09:00 최고위원회의(국회 본관 228호) 10:30 <만화로 읽는 오늘의 인물이야기 '비상대책위원장 – 김종인'> 출판기념회(그랜드 하얏트 서울 남산1번룸, 용산구 소월로 322 2층) 14:00 MBN <프레스룸> 출연(MBN) 14:30 음주운전 피해자 가족 및 친구와의 간담회(국회 본관 228호) 18:10 YTN 라디오 <이동형의 뉴스 정면승부> 전화인터뷰 (FM 94.5MHz) 【원내대표】09:00 최고위원회의(국회 본관 228호) 14:00 청와대 '울산시장 선거 개입 · 하명수사' 공판 출석(서울중앙지법 서관 311호 법정, 서초구 서초중앙로 157) ◇정의당【대표】09:30 선대위 회의(국회 본관 223호) 【원내대표】09:30 선대위 회의(국회 본관 223호) 11:20 군인권보호관법 발의 기자회견(국회 소통관) ◇국민의당【대표】13:30 교육입시정책전문가, ""이현 우리교육연구소 이사장""과의 대화(서울 광진구 광나루로56길 85 34층 13호) 16:00 이철희 정무수석 예방 및 축하난 전달(국회본청 225호) 17:00 자립준비청년협회 출범식 및 멘토 위촉식(CTS 아트홀 지하2층, 서울 동작구 노량진로 100 기독교TV멀티미디어센터) 20:00 유튜브 안철수TV <안철수 소통 라이브> (45화) 【원내대표】통상일정 ◇열린민주당【대표】10:30 최고위원회의(온라인 회의) 【원내대표】09:30 교육위 예결산 심사 및 의결(본관 522호) 10:30 최고위원회의(온라인 회의) 15:00 국회운영위원회 예산결산심사소위원회(본관 319호) "
37,"여야, 오늘 미디어 특위 첫 회의…언론중재법 논의 재개",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=003&aid=0010831599,https://imgnews.pstatic.net/image/origin/003/2021/11/15/10831599.jpg?type=ofullfill106_72,100,"[서울=뉴시스] 한주홍 기자 = 여야는 15일 언론·미디어제도개선 특별위원회 첫 회의를 개최한다. 지난 9월 연말까지 미디어특위를 구성해 언론중재법 개정안 등 언론 관련 법안을 논의하기로 한 여야는 지난 9일 최종 명단을 확정했다. 위원장은 3선의 홍익표 더불어민주당 의원이 맡았고, 여당 간사에는 김종민, 야당 간사에는 박성중 의원이 선임됐다. 민주당에서는 송기헌·전혜숙·김승원·김회재·최혜영·한준호 의원, 국민의힘에서는 김승수·안병길·윤두현·정희용·최형두·허은아·황보승희 의원이 이름을 올렸다. 미디어특위는 오는 12월31일까지 언론에 대한 징벌적 손해배상을 골자로 하는 언론중재법을 비롯해 정보통신망법, 신문법, 방송법 등 언론 관련 법안을 패키지로 논의할 예정이다． "
38,"비위 장교 ""통지기일 위반"" 2심도 ""충분한 방어권 보장 징계 정당""",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=003&aid=0010831596,https://imgnews.pstatic.net/image/origin/003/2021/11/15/10831596.jpg?type=ofullfill106_72,100,"[광주=뉴시스] 신대희 기자 = 항소심 법원이 '비위 행위가 있는 육군 장교에게 징계위원회 출석요구서 통지 기일을 어겼더라도 의결 과정에 충분한 진술·방어권을 보장해주고 내린 징계 처분은 적법하다'고 1심과 같은 판단을 내렸다. 광주고법 제2-3행정부(김승주·이수영·강문경 판사)는 장교 A씨가 육군 모 교육기관장을 상대로 낸 징계 무효 소송 항소심에서 A씨의 청구를 기각했다고 15일 밝혔다. 재판부는 징계 처분의 경위와 증거·기록을 종합하면, A씨의 청구를 기각한 원심 판단은 정당하다고 판시했다. A씨는 2011년 8월 2일 소속 교육기관장으로부터 성실·복종·품위 유지 의무 위반으로 견책 처분을 받았다. A씨의 징계 사유는 상급자인 작전 과장에게 부적절한 용어 사용(존칭어 미사용), 복명 불량, 지연 출근, 미보고 사적 출타 등이다. A씨가 아래 간부·병사에게 업무 또는 식사비를 떠넘기거나 병사에게 여자친구를 소개해달라고 강요해 장교의 품위를 손상한 사실도 징계 사유에 포함됐다. A씨는 교육기관장이 징계위원회 출석요구서 통지 기일을 지키지 않아 방어권이 침해됐다며 징계 무효를 요구하는 행정 소송을 냈다. 군인징계령 제9조 제1항상 징계위원회 개최 3일 전 심의대상자에게 출석통지서가 도달돼야 하지만, 2일 전에 받아 명백한 하자가 있다는 주장이다. 1심은 ""이 사건 처분에는 출석요구서 통지 기일을 위반한 하자가 있지만, A씨는 징계위원회 개최 전 닷새 동안 감찰 조사를 받았다. 이 과정에 징계 사유가 된 문제 행위를 인정했다. 향후 감찰 결과에 따라 일정한 처분을 받으리라는 사실을 충분히 예측할 수 있었을 것으로 보인다""고 설명했다. 1심은 ""A씨는 징계위에 출석해 의견을 진술하며 절차적 보장을 충분히 받았고, 출석 통지 절차에 이의를 제기하지 않았다. 오히려 징계심의 대상(혐의) 사실을 모두 인정하며 반성하는 태도를 보였다. 이러한 사정을 고려하면, 출석 통지 절차 하자로 A씨 방어권이 심각하게 침해됐다고 보기 어렵다. 절차상 하자는 모두 치유됐다고 봄이 상당하다""고 판시했다． "
39,"[오늘의 주요일정] 정치·정부(15일, 월)",1시간전	,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005723239,https://imgnews.pstatic.net/image/origin/421/2021/11/15/5723239.jpg?type=ofullfill106_72,100,"11:00 2021년 지방정부 우수정책·지방의회 우수조례 경진대회 시상식(국회 본관 당대표회의실) 15:00 지역화폐·골목상권살리기 운동본부 농성 현장 방문(정부서울청사 본관 앞, 서울 종로구 세종대로 209) 10:30 만화로 읽는 오늘의 인물이야기 '비상대책위원장 – 김종인' 출판기념회(그랜드 하얏트 서울 남산1번룸) 13:30 교육입시정책전문가 '이현 우리교육연구소 이사장'과의 대화(서울 광진구 광나루로56길 85 34층 13호) "
